epoch;start_time;end_time;data;data_start_index;train_loss;train_loss_policy;train_loss_value;train_accuracy_policy;train_accuracy_value;validation_loss;validation_loss_policy;validation_loss_value;validation_accuracy_policy;validation_accuracy_value
16;1578223836.1716175;1578224086.0930984;Model1480000;0;6.025865077972412;5.795466423034668;0.23040053248405457;0.09927000105381012;0.6114729642868042;6.0248799324035645;5.7898759841918945;0.23501163721084595;0.10653000324964523;0.6215433478355408
17;1578224087.281694;1578224337.0369763;Model1480000;0;5.993814468383789;5.7746782302856445;0.21913133561611176;0.11982999742031097;0.6390565037727356;6.016078472137451;5.773111343383789;0.24296531081199646;0.12159000337123871;0.6044197678565979
18;1578224338.3025744;1578224593.5206504;Model1486000;0;6.003983497619629;5.770145893096924;0.2338341474533081;0.12479999661445618;0.6083359718322754;6.015978813171387;5.765748500823975;0.25023141503334045;0.12949000298976898;0.613620936870575
19;1578224594.717457;1578224843.4407895;Model1486000;0;5.979349136352539;5.753573894500732;0.22577953338623047;0.1412000060081482;0.6234614849090576;5.999981880187988;5.75819206237793;0.24178817868232727;0.13651999831199646;0.6020919680595398
20;1578224844.5292296;1578225094.7340572;Model1486000;0;5.951791763305664;5.741073131561279;0.2107129544019699;0.15349000692367554;0.6598066091537476;5.9953131675720215;5.747713565826416;0.2475992739200592;0.14643000066280365;0.5980958342552185
21;1578225095.908534;1578225350.29891;Model1496000;0;5.97821044921875;5.743817329406738;0.23439544439315796;0.15083999931812286;0.6088754534721375;5.96913480758667;5.735138416290283;0.23399600386619568;0.1589300036430359;0.638017475605011
22;1578225351.3843184;1578225601.0492544;Model1496000;0;5.953798770904541;5.729099273681641;0.22470611333847046;0.16549000144004822;0.6309842467308044;5.973608016967773;5.732128620147705;0.24147433042526245;0.16306999325752258;0.6213135123252869
23;1578225602.2183611;1578225850.9975698;Model1496000;0;5.926470756530762;5.718533992767334;0.20793792605400085;0.17605000734329224;0.6708459854125977;5.973474979400635;5.724158763885498;0.24932219088077545;0.1705400049686432;0.6030510663986206
24;1578225852.1556501;1578226107.668386;Model1496000;100000;5.930449962615967;5.723842620849609;0.20661137998104095;0.1705400049686432;0.673943042755127;5.965945243835449;5.7185797691345215;0.2473662942647934;0.17630000412464142;0.6071771383285522
25;1578226108.7666194;1578226358.6767588;Model1496000;100000;5.896871566772461;5.713804721832275;0.1830667406320572;0.18095000088214874;0.7197390794754028;5.9795989990234375;5.716391086578369;0.2632077634334564;0.17816999554634094;0.5956781506538391
26;1578226359.8014588;1578226609.1725194;Model1496000;100000;5.863165855407715;5.703665733337402;0.15949776768684387;0.19061000645160675;0.7611093521118164;5.989089012145996;5.715780258178711;0.2733060419559479;0.17914000153541565;0.6053288578987122
27;1578226610.311047;1578226864.32226;Model1498000;100000;5.944190979003906;5.713857173919678;0.23033539950847626;0.1805499941110611;0.6226322650909424;5.942869663238525;5.7166900634765625;0.22617782652378082;0.17799000442028046;0.6364290118217468
28;1578226864.9065065;1578227113.421311;Model1498000;100000;5.9236159324646;5.7046966552734375;0.21891389787197113;0.18980999290943146;0.6477881073951721;5.946081161499023;5.71375036239624;0.23233070969581604;0.18026000261306763;0.6240409016609192
29;1578227114.5698884;1578227364.4528332;Model1498000;100000;5.901021480560303;5.6968865394592285;0.2041420340538025;0.19742999970912933;0.6834738850593567;5.949501037597656;5.705845355987549;0.2436533421278;0.18842999637126923;0.6186460852622986
30;1578227365.650086;1578227621.5179257;Model1471000;0;5.947731018066406;5.7121500968933105;0.23558200895786285;0.18209999799728394;0.6047893762588501;5.937346458435059;5.71086311340332;0.22648431360721588;0.18553000688552856;0.6449508666992188
31;1578227622.6713538;1578227872.3275557;Model1471000;0;5.935324668884277;5.705078601837158;0.23024679720401764;0.18893000483512878;0.6171475648880005;5.937953472137451;5.702723026275635;0.23523052036762238;0.19134999811649323;0.6254295706748962
32;1578227873.5237308;1578228123.8792665;Model1471000;0;5.915830612182617;5.696518898010254;0.21930895745754242;0.19729000329971313;0.6438119411468506;5.936093807220459;5.698962688446045;0.23713217675685883;0.1951099932193756;0.6220228672027588
33;1578228125.022603;1578228379.567155;Model1477000;0;5.938342094421387;5.709040641784668;0.22929824888706207;0.1848199963569641;0.6280370950698853;5.928444862365723;5.701656818389893;0.22678841650485992;0.19227999448776245;0.6446011662483215
34;1578228380.110705;1578228627.383801;Model1477000;0;5.926858425140381;5.7038984298706055;0.22295859456062317;0.19025999307632446;0.640285313129425;5.936509609222412;5.703411102294922;0.23309271037578583;0.19050000607967377;0.6321731209754944
35;1578228627.9817526;1578228875.9915183;Model1477000;0;5.907205104827881;5.695777893066406;0.2114269882440567;0.19830000400543213;0.6655011177062988;5.950925350189209;5.705080509185791;0.24584490060806274;0.18873000144958496;0.6227321624755859
36;1578228876.5468047;1578229131.2270966;Model1489000;0;5.940257549285889;5.7015485763549805;0.23871172964572906;0.19267000257968903;0.5786445140838623;5.929491996765137;5.699346542358398;0.230146124958992;0.19454999268054962;0.6407648921012878
37;1578229131.896513;1578229380.9660366;Model1489000;0;5.928017616271973;5.696351051330566;0.23166431486606598;0.19740000367164612;0.6004335880279541;5.9317097663879395;5.695830821990967;0.23587647080421448;0.19842000305652618;0.6221327781677246
38;1578229382.1392605;1578229631.1512752;Model1489000;0;5.907238006591797;5.68828010559082;0.21896375715732574;0.20584000647068024;0.6356498003005981;5.944018840789795;5.6965556144714355;0.24746882915496826;0.19750000536441803;0.5941096544265747
39;1578229631.6958482;1578229884.4327316;Model1471000;100000;5.927086353302002;5.694565296173096;0.23252138495445251;0.19945000112056732;0.6100044250488281;5.935520648956299;5.70420503616333;0.2313171923160553;0.19005000591278076;0.6379675269126892
40;1578229885.0177827;1578230133.953192;Model1471000;100000;5.909328460693359;5.688540935516357;0.22078482806682587;0.2055400013923645;0.6408747434616089;5.937491416931152;5.692986488342285;0.2445000410079956;0.20141999423503876;0.603740394115448
41;1578230135.1422157;1578230384.6440632;Model1471000;100000;5.8827667236328125;5.681424617767334;0.20134641230106354;0.2125599980354309;0.6842231750488281;5.94858455657959;5.689891338348389;0.25868862867355347;0.20430999994277954;0.6008331775665283
42;1578230385.8456697;1578230641.212466;Model1490000;0;5.9314799308776855;5.694927215576172;0.23655708134174347;0.1991499960422516;0.5966372489929199;5.918291091918945;5.691226482391357;0.22706690430641174;0.20274999737739563;0.6462695598602295
43;1578230642.351744;1578230891.9862447;Model1490000;0;5.9168171882629395;5.686795234680176;0.2300177365541458;0.20744000375270844;0.6109734773635864;5.919320106506348;5.689496994018555;0.22982226312160492;0.20541000366210938;0.6357596516609192
44;1578230893.167468;1578231144.4864774;Model1490000;0;5.897177696228027;5.679584503173828;0.2175915390253067;0.2146800011396408;0.6430127024650574;5.927046775817871;5.683335304260254;0.24371430277824402;0.21101999282836914;0.6082660555839539
45;1578231145.732904;1578231402.023051;Model1495000;0;5.920817852020264;5.68840217590332;0.23241807520389557;0.20566000044345856;0.6123421788215637;5.921178817749023;5.692997932434082;0.22818370163440704;0.20059999823570251;0.6418138742446899
46;1578231402.6257863;1578231652.9335258;Model1495000;0;5.902002334594727;5.6784138679504395;0.22359617054462433;0.21557000279426575;0.6324328780174255;5.912713050842285;5.678317546844482;0.2343924194574356;0.2156600058078766;0.6203644275665283
47;1578231654.1148074;1578231904.78414;Model1495000;0;5.877474308013916;5.6709723472595215;0.20650379359722137;0.2230300009250641;0.67238450050354;5.9238152503967285;5.672911643981934;0.25089916586875916;0.22096000611782074;0.6031809449195862
48;1578231905.9724278;1578232163.5199022;Model1489000;100000;5.919849872589111;5.682509899139404;0.23734146356582642;0.21144999563694;0.581122100353241;5.915325164794922;5.679447650909424;0.23587831854820251;0.2145799994468689;0.61769700050354
49;1578232164.1104147;1578232414.8901947;Model1489000;100000;5.9020094871521;5.6745805740356445;0.22742901742458344;0.21920999884605408;0.6122921705245972;5.91996431350708;5.676522254943848;0.24344055354595184;0.21741999685764313;0.5983056426048279
50;1578232415.4522974;1578232664.668361;Model1489000;100000;5.8758368492126465;5.667126655578613;0.20871300995349884;0.22678999602794647;0.6606258153915405;5.9250006675720215;5.6696391105651855;0.25536081194877625;0.22426000237464905;0.5792039632797241
51;1578232665.8863385;1578232921.9017904;Model1484000;0;5.905466556549072;5.673808574676514;0.23165971040725708;0.22018000483512878;0.6210138201713562;5.8968963623046875;5.669319152832031;0.22757543623447418;0.2252500057220459;0.6456901431083679
52;1578232923.2275;1578233173.19176;Model1484000;0;5.8954973220825195;5.669970512390137;0.22552646696567535;0.22382999956607819;0.6317435503005981;5.90436315536499;5.6730732917785645;0.2312910407781601;0.22033999860286713;0.6428428888320923
53;1578233173.7603247;1578233424.0516913;Model1484000;0;5.878301620483398;5.663774490356445;0.21452395617961884;0.23023000359535217;0.6558603644371033;5.910402297973633;5.670895099639893;0.23951108753681183;0.22336000204086304;0.6226722598075867
54;1578233424.6140585;1578233681.3916926;Model1493000;100000;5.90493631362915;5.669126987457275;0.2358054369688034;0.22492000460624695;0.6013526916503906;5.887507915496826;5.659205436706543;0.22829842567443848;0.23510000109672546;0.6424532532691956
55;1578233682.628067;1578233932.0050752;Model1493000;100000;5.888829231262207;5.658766746520996;0.2300586700439453;0.2352299988269806;0.614579975605011;5.887465000152588;5.658471584320068;0.2289935201406479;0.2353000044822693;0.6390565037727356
56;1578233933.1872578;1578234181.9547317;Model1493000;100000;5.872720241546631;5.65358829498291;0.2191372811794281;0.24010999500751495;0.6428528428077698;5.8964152336120605;5.657974720001221;0.23843955993652344;0.23622000217437744;0.6216332316398621
57;1578234183.194171;1578234437.7871976;Model1495000;100000;5.8935065269470215;5.663270950317383;0.230233833193779;0.2305700033903122;0.6168878078460693;5.888918399810791;5.65769100189209;0.23122476041316986;0.23680999875068665;0.6327025890350342
58;1578234438.9364097;1578234687.5296235;Model1495000;100000;5.871588230133057;5.654717922210693;0.21687106788158417;0.23924000561237335;0.6490169167518616;5.890254020690918;5.651462554931641;0.2387855350971222;0.24254000186920166;0.6298553347587585
59;1578234688.6574783;1578234937.2064333;Model1495000;100000;5.8450517654418945;5.649129867553711;0.1959208995103836;0.24481000006198883;0.6944832801818848;5.905488014221191;5.651561260223389;0.25393155217170715;0.24243000149726868;0.6105738282203674
60;1578234937.7959552;1578235192.166226;Model1482000;0;5.891427516937256;5.662912368774414;0.2285146862268448;0.23107999563217163;0.631903350353241;5.88068962097168;5.653643608093262;0.22704946994781494;0.24049000442028046;0.645750105381012
61;1578235192.8391843;1578235440.961404;Model1482000;0;5.877259254455566;5.655674934387207;0.2215847223997116;0.23814000189304352;0.6426530480384827;5.8860931396484375;5.655135631561279;0.23095393180847168;0.23887999355793;0.6393062472343445
62;1578235441.5534937;1578235690.6197882;Model1482000;0;5.861079216003418;5.6520771980285645;0.20900388062000275;0.24191999435424805;0.6693973541259766;5.8971848487854;5.6554274559021;0.24176178872585297;0.2380100041627884;0.6122622489929199
63;1578235691.2065299;1578235948.1532845;Model1497000;0;5.883256435394287;5.655191421508789;0.22806599736213684;0.2387399971485138;0.6260190010070801;5.884247303009033;5.660274028778076;0.22397391498088837;0.23362000286579132;0.6445112824440002
64;1578235948.7052925;1578236198.329241;Model1497000;0;5.871578216552734;5.65154504776001;0.22003598511219025;0.24210000038146973;0.6438119411468506;5.9018940925598145;5.667616367340088;0.23427973687648773;0.2275799959897995;0.6138007640838623
65;1578236198.9192665;1578236448.5217795;Model1497000;0;5.853814125061035;5.64553165435791;0.20828352868556976;0.24806000292301178;0.673263669013977;5.887518405914307;5.650154113769531;0.2373669147491455;0.2434699982404709;0.6287564039230347
66;1578236449.6834497;1578236703.4662364;Model1475000;0;5.90340518951416;5.662597179412842;0.24080975353717804;0.23127999901771545;0.5632392764091492;5.885775089263916;5.650958061218262;0.23481597006320953;0.24285000562667847;0.6256793737411499
67;1578236704.1468196;1578236953.1089091;Model1475000;0;5.890037536621094;5.654482841491699;0.2355547994375229;0.23920999467372894;0.5839694142341614;5.892739295959473;5.650775909423828;0.2419642060995102;0.24352000653743744;0.5808823704719543
68;1578236954.2841997;1578237204.3853211;Model1475000;0;5.874190807342529;5.648712635040283;0.22547318041324615;0.2449900060892105;0.6178768277168274;5.897734642028809;5.648782253265381;0.24895523488521576;0.24492999911308289;0.5726602673530579
69;1578237205.7732966;1578237460.8653128;Model1492000;0;5.891080379486084;5.658178806304932;0.23290278017520905;0.23548999428749084;0.6131613850593567;5.876290798187256;5.650792598724365;0.2254997342824936;0.2431900054216385;0.6486473083496094
70;1578237462.1156955;1578237711.1171877;Model1492000;0;5.879779815673828;5.652215003967285;0.22756819427013397;0.24174000322818756;0.6217530965805054;5.881103515625;5.650907039642334;0.23019947111606598;0.2426699995994568;0.6363391280174255
71;1578237711.7146378;1578237959.4057844;Model1492000;0;5.864169597625732;5.646205902099609;0.21796725690364838;0.24793000519275665;0.6449808478355408;5.883188247680664;5.64536714553833;0.23782072961330414;0.24839000403881073;0.61939537525177
72;1578237960.5615678;1578238215.582833;Model1487000;100000;5.8894171714782715;5.651986122131348;0.2374352067708969;0.24196000397205353;0.5754975080490112;5.879687786102295;5.646476745605469;0.23320499062538147;0.24774999916553497;0.642772912979126
73;1578238216.8157642;1578238467.0784335;Model1487000;100000;5.8789167404174805;5.647201061248779;0.23171493411064148;0.24661999940872192;0.5918917655944824;5.883304595947266;5.648320198059082;0.23498590290546417;0.24553999304771423;0.626328706741333
74;1578238467.6588373;1578238717.916196;Model1487000;100000;5.864156723022461;5.642859935760498;0.22129514813423157;0.2510800063610077;0.6249200701713562;5.888917922973633;5.645604133605957;0.24331456422805786;0.24828000366687775;0.5904531478881836
75;1578238718.5021548;1578238973.883406;Model1495000;200000;5.877226829528809;5.64830207824707;0.22892603278160095;0.24586999416351318;0.6200047731399536;5.873368263244629;5.642822265625;0.23054401576519012;0.25095999240875244;0.6314737796783447
76;1578238975.043215;1578239222.9786568;Model1495000;200000;5.859437942504883;5.644014835357666;0.21543046832084656;0.24988999962806702;0.6509650945663452;5.886541843414307;5.647403717041016;0.23913589119911194;0.24626000225543976;0.6200747489929199
77;1578239223.6579874;1578239473.0777984;Model1495000;200000;5.832818031311035;5.637324810028076;0.1954965442419052;0.2564600110054016;0.6962016224861145;5.8941240310668945;5.638688087463379;0.25543341040611267;0.25525999069213867;0.6123321652412415
78;1578239474.2020323;1578239729.5889952;Model1476000;0;5.8749213218688965;5.646407127380371;0.2285146713256836;0.24758000671863556;0.6312639713287354;5.870330810546875;5.643514633178711;0.22682157158851624;0.250110000371933;0.6449708342552185
79;1578239730.1595674;1578239979.465971;Model1476000;0;5.866788387298584;5.643813610076904;0.22298164665699005;0.2498600035905838;0.6415141224861145;5.874485015869141;5.646036624908447;0.22844603657722473;0.2476000040769577;0.6408547759056091
80;1578239980.0840857;1578240230.2043078;Model1476000;0;5.850664138793945;5.636886119842529;0.21377748250961304;0.2570599913597107;0.6613950729370117;5.878421306610107;5.638309955596924;0.2401130646467209;0.25551000237464905;0.6137707829475403
81;1578240231.4297028;1578240485.9545155;Model1488000;100000;5.873849391937256;5.643502712249756;0.23034581542015076;0.25001999735832214;0.6232216954231262;5.867008686065674;5.638028621673584;0.22898554801940918;0.2558499872684479;0.6433423757553101
82;1578240487.1933684;1578240735.4070582;Model1488000;100000;5.864524841308594;5.6398444175720215;0.22468353807926178;0.2541100084781647;0.632782518863678;5.8712568283081055;5.639504432678223;0.23174968361854553;0.25459998846054077;0.6290960907936096
83;1578240736.1367009;1578240985.2739265;Model1488000;100000;5.847676753997803;5.633364677429199;0.21431787312030792;0.26061001420021057;0.655370831489563;5.884394645690918;5.644869804382324;0.23952580988407135;0.24889999628067017;0.6222126483917236
84;1578240985.9123116;1578241240.6118717;Model1498000;200000;5.864395618438721;5.636261463165283;0.22813764214515686;0.25777000188827515;0.6260489821434021;5.8644514083862305;5.638865947723389;0.22558435797691345;0.2549000084400177;0.6431525945663452
85;1578241241.1802452;1578241490.8764064;Model1498000;200000;5.849946975708008;5.6310954093933105;0.2188461422920227;0.26262998580932617;0.648497462272644;5.865902423858643;5.635155200958252;0.23075051605701447;0.25867000222206116;0.6251198649406433
86;1578241492.0693214;1578241742.1426558;Model1498000;200000;5.832812309265137;5.627747535705566;0.20506885647773743;0.26594001054763794;0.6808164119720459;5.875702857971191;5.633377552032471;0.2423253357410431;0.2606799900531769;0.6129515767097473
87;1578241743.2969937;1578241997.5245292;Model1497000;100000;5.863297462463379;5.637439250946045;0.22585813701152802;0.2566399872303009;0.6293158531188965;5.857662200927734;5.632552623748779;0.22511035203933716;0.26100999116897583;0.6384570598602295
88;1578241998.7385008;1578242247.4333625;Model1497000;100000;5.848812103271484;5.632387161254883;0.2164246290922165;0.2616100013256073;0.6525235772132874;5.879604339599609;5.64499568939209;0.23460915684700012;0.24863000214099884;0.624180793762207
89;1578242248.0540729;1578242496.4914138;Model1497000;100000;5.831855297088623;5.629037857055664;0.20281395316123962;0.2651900053024292;0.6840033531188965;5.878020763397217;5.635425090789795;0.24259638786315918;0.25846999883651733;0.6254995465278625
90;1578242497.0506377;1578242750.947745;Model1498000;300000;5.846466541290283;5.630029678344727;0.2164442241191864;0.2638700008392334;0.6552109718322754;5.865521430969238;5.634233474731445;0.23129160702228546;0.2594499886035919;0.6298853158950806
91;1578242751.5118337;1578243000.1837418;Model1498000;300000;5.824549674987793;5.627180576324463;0.1973690241575241;0.2666099965572357;0.6972506642341614;5.877166748046875;5.630646228790283;0.24651861190795898;0.2633900046348572;0.608046293258667
92;1578243001.4159267;1578243248.8704398;Model1498000;300000;5.7981133460998535;5.6219377517700195;0.17618130147457123;0.2720000147819519;0.737372100353241;5.893049716949463;5.632956504821777;0.26009273529052734;0.260809987783432;0.6092351078987122
93;1578243249.5073276;1578243502.6433609;Model1485000;0;5.875814914703369;5.63960075378418;0.23621192574501038;0.2544099986553192;0.5931505560874939;5.8610005378723145;5.6340203285217285;0.22697889804840088;0.25968000292778015;0.6475383639335632
94;1578243503.2442775;1578243750.9921992;Model1485000;0;5.862329006195068;5.631270885467529;0.2310606837272644;0.26298999786376953;0.6041899919509888;5.864346027374268;5.634213447570801;0.23013891279697418;0.2595899999141693;0.6359595060348511
95;1578243751.5615559;1578243999.7452533;Model1485000;0;5.851894855499268;5.628984451293945;0.22291156649589539;0.2651500105857849;0.6263487339019775;5.866203308105469;5.632368564605713;0.23383602499961853;0.2612999975681305;0.6195052862167358
96;1578244000.3026235;1578244253.8397408;Model1499000;0;5.856198787689209;5.634664058685303;0.22153909504413605;0.2589299976825714;0.6496363282203674;5.865271091461182;5.639751434326172;0.22551606595516205;0.2538900077342987;0.6474484205245972
97;1578244254.5729094;1578244502.423436;Model1499000;0;5.842077732086182;5.627816200256348;0.21426048874855042;0.26600998640060425;0.6639126539230347;5.853953838348389;5.637537956237793;0.2164127677679062;0.2560099959373474;0.661065399646759
98;1578244503.7570627;1578244752.3880584;Model1499000;0;5.8256049156188965;5.623071193695068;0.20253413915634155;0.27081000804901123;0.6911265254020691;5.83538293838501;5.627288341522217;0.2080872803926468;0.26664999127388;0.6830043196678162
99;1578244754.1866736;1578245008.3900602;Model1484000;100000;5.869233131408691;5.638929843902588;0.23029890656471252;0.25477999448776245;0.6213434934616089;5.849242210388184;5.629329681396484;0.21991267800331116;0.26429998874664307;0.6528133153915405
