epoch;start_time;end_time;data;data_start_index;train_loss;train_loss_policy;train_loss_value;train_accuracy_policy;train_accuracy_value;validation_loss;validation_loss_policy;validation_loss_value;validation_accuracy_policy;validation_accuracy_value
11;1578355580.834195;1578355826.278293;Model1499000;0;6.021008491516113;5.8664021492004395;0.15460564196109772;0.02727999910712242;0.7773038148880005;6.044939994812012;5.866307258605957;0.1786314696073532;0.026340000331401825;0.7423473596572876
12;1578355828.0768301;1578356078.2454438;Model1493000;0;6.104426860809326;5.871836185455322;0.23258554935455322;0.021069999784231186;0.614669919013977;6.094264507293701;5.867132663726807;0.22713696956634521;0.025860000401735306;0.6529431939125061
13;1578356078.9065328;1578356324.32912;Model1493000;0;6.063509464263916;5.869556903839111;0.19395236670970917;0.023749999701976776;0.6977501511573792;6.109201431274414;5.865396022796631;0.24380677938461304;0.02800999954342842;0.623241662979126
14;1578356325.5699372;1578356570.506389;Model1493000;0;6.025895118713379;5.866427421569824;0.1594744175672531;0.027809999883174896;0.7588015794754028;6.1327667236328125;5.861795902252197;0.2709718346595764;0.03130999952554703;0.605528712272644
15;1578356571.6765673;1578356822.214165;Model1481000;0;6.095605850219727;5.86469841003418;0.23090678453445435;0.028270000591874123;0.6232216954231262;6.098647594451904;5.863983154296875;0.2346649318933487;0.028999999165534973;0.6208539605140686
16;1578356822.8586147;1578357067.616764;Model1481000;0;6.0557403564453125;5.859619617462158;0.19612224400043488;0.03407999873161316;0.6949228644371033;6.1210832595825195;5.864441394805908;0.2566474378108978;0.02879999950528145;0.6132912635803223
17;1578357068.2404885;1578357312.21198;Model1481000;0;6.016298770904541;5.8560662269592285;0.16022983193397522;0.038040000945329666;0.7584218978881836;6.139134407043457;5.860630512237549;0.278504341840744;0.03229999914765358;0.5895140767097473
18;1578357313.3883324;1578357563.8691728;Model1498000;0;6.082773208618164;5.857348918914795;0.22542177140712738;0.03573000058531761;0.6352002024650574;6.090768337249756;5.852226734161377;0.23854348063468933;0.04148999974131584;0.6165281534194946
19;1578357565.0961847;1578357809.9720485;Model1498000;0;6.03581428527832;5.848911285400391;0.18690194189548492;0.045049998909235;0.7177909016609192;6.119756698608398;5.846190929412842;0.2735678553581238;0.0473099984228611;0.6037803888320923
20;1578357811.3050394;1578358058.0138297;Model1498000;0;5.9954705238342285;5.843512535095215;0.15195439755916595;0.050540000200271606;0.7769041657447815;6.1247944831848145;5.842016696929932;0.2827785611152649;0.051830001175403595;0.6035206317901611
21;1578358059.2603781;1578358310.3209324;Model1482000;0;6.075639724731445;5.85185432434082;0.22378313541412354;0.04188999906182289;0.6430626511573792;6.082359790802002;5.84363317489624;0.23872363567352295;0.05144999921321869;0.6211636662483215
22;1578358310.9090989;1578358555.511247;Model1482000;0;6.028198719024658;5.842279434204102;0.18591704964637756;0.05189000070095062;0.7168518304824829;6.118943214416504;5.843922138214111;0.275021493434906;0.05139999836683273;0.6057984232902527
23;1578358556.1170917;1578358801.7722473;Model1482000;0;5.983373641967773;5.831841945648193;0.15153247117996216;0.06347999721765518;0.7736772894859314;6.12380313873291;5.83573579788208;0.2880658507347107;0.059050001204013824;0.5870664119720459
24;1578358802.9465184;1578359052.7288525;Model1485000;0;6.06138801574707;5.8271894454956055;0.234195277094841;0.06774000078439713;0.602861225605011;6.056097507476807;5.820602893829346;0.23549363017082214;0.07433000206947327;0.6283367872238159
25;1578359054.0040076;1578359298.3079693;Model1485000;0;6.016707897186279;5.814461708068848;0.20224426686763763;0.08059000223875046;0.6748921275138855;6.075378894805908;5.818081378936768;0.2572927176952362;0.07648999989032745;0.6095648407936096
26;1578359299.4521027;1578359543.4222865;Model1485000;0;5.970701694488525;5.804818153381348;0.16588489711284637;0.09013999998569489;0.7451946139335632;6.092206001281738;5.810163974761963;0.28205087780952454;0.08489999920129776;0.5755274891853333
